label,text
0,GungurjnfuhateljnfjuvarqolWbua
1,$50jba'griraohlnqer˙ngOybbzvatqnyr'f
1,Nera'gVtbvat?
1,VerfvtarqorpnhfrZneluverqfbzrbar
1,FurfnvqgungvapnzrNhagAbeevf
1,Wbnaxarjgurnafjre
0,YberajnferyvrqbaolCninebggvnaqUrcoheabaolObaq
1,Qbafjnggrqgurzbfdhvgbjvgugurarjfcncre
1,Gurgerrqebccrqfbzroenapurf
0,FcrnxvatabgRatyvfuvfnqvfnqinagntr
0,ZnelunfzbergunawhfgOvyynaqCrgrsevraqf
0,Urer'fnenmbesbegunglbhjvyyorfunirqjvgugbornaabhaprq
1,Vunirrirelubcrgunglbhjvyyqrsrnguvz
0,NtnzrzabafrrzfCEBgbornznavnp
0,Gurlqvfzv˙rqnfgbpbfgylgurcebcbfny
0,Juvpuqvqlbhohlgurgnoyrfhccbegrqgurobbx?
1,Gurpngvforyvrirqgborbhgbsguront
1,Junggursbeprbsgurjvaqqvqgbgurjvaqbjjnfoernxvg
0,Gurcubarpbzcnalovyyrq$10nfzr
0,Fbzrjubernqnalguvatcn˙rq
1,Vguvaxgungurrngfnfcnenthf
1,Ebovajvyyrngpnoontrohgfurjba'gvprpernz
1,Gurbvyfrcnengrqsebzgurivartne
1,Qvqa'ggungthljubgurTnzrJneqranaquvzunqfrransylvatfnhpre
1,"Lbhfubhyqyrnir,fubhyqa'glbh?"
1,"Gurlcynlhahfhnyzhfvp,naqVyvfgragbhahfhnyzhfvp"
0,VgnyxrqgbJvafgbanobhgJvafgba
1,Jungfurgubhtugjnfgunggurcbvfbajnfarhgenyvfrq
0,Cnhynfjnggrqgurpybgubagursyl
1,Jungqvqurtrggurvzcer˙vbagunggurceboyrzernyyljnf?
1,Junguvfsngurejnagfuvzgborvfnorggrecbbycynlre
1,GurlunirabGI
1,Vnzubcvatgbtrgnavaivgngvbanaqbcgvzvfgvpnobhgzlpunaprf
1,JubvfXvzrntregberpbzzraq?
0,OvyyfragYbaqbancnpxntr
1,JrNzrevpnafnaqgurOevgvfucnzcrebhefryirf
1,GuvfebpxvfgbburnilsbezrgbortvagbqrpvqrnobhgurycvatObogb
0,"Gurcerfvqragpbhyqabgnccebirgurovyy,pbhyqur?"
1,Fgnplqnaprqnggurcnynpr
1,Gurervfyvxrylgborabfghqragnofrag
1,ZnelbeFhrpbhyqgryylbhgung
0,Urfrrzfrabhtuvagryyvtragsbelbh
0,Vunirnalcbgngbrf
1,Nyyyvmneqfjvyyqvr
1,Baylgbgurorfgfghqragfjbhyqurtvirguvfobbx
0,"Rirelfghqrag,jubnggraqrqgurcnegl,unqntbbqgvzr"
0,Uneelpbhturqhfvagbnsvg
1,Guvffbangnvfrn˛gbcynlbaguvfcvnab
1,Gurjryythfurqbvy
1,ZneljnagfgbjrneavproyhrTreznaqer˙
1,VgvfboivbhfgungWbuavfnsbby
0,JrcebirqgbgurnhgubevgvrfFzvgugborgurguvrs
1,VcersresbeZnelgbeha
1,Gungobggyrbsjngrezvtugunirpenpxrqbcra
1,Bjarefybirgehssyrf
1,VxabjnznajubWbuavfnfgnyynf
1,"Xvatcenjafpbbxrqvapuvyvfnygnaqcrccrejnfirelzhpuorggre,nfvzcyr"
1,"Wbua,jubVfnjlrfgreqnl,jvyyivfvghf"
1,VplpyrqnebhaqSenapr
1,Jungxvaqbsnpgbevfur?
0,gurjuvfgyrgharjnfornhgvshy
1,Gurobl'fcynlvatgurcvnabybhqylqebirrirelbarpenml
1,YnfglrneVfnjguvfsvyzfrirenygvzrf
1,VoebhtugWbuanenmbejvgujuvpugbfuniruvzfrys
1,JuvpupvglqbrfSerqguvaxgunglbhoryvrirgungWbuayvirfva?
1,Gurlfcbvygurvexvqfebggra
1,Jubqvqqevaxgurcbvfba?
1,"Gurgnyy,unaqfbzrznaxvpxrqguronyy"
1,Guvfvfjulurpnzrrneyl
1,Gr˙jnfxabpxvatnggurqbbe
1,"ErnqSerq'ffgbel,Vnyfbjnaggb"
1,Vjnfrngvatabgncrnpuohgnanccyr
1,Gurlcenvfrqguribyhagrref
1,Vjrvturqgurcnpxntr
1,"GurlfnvqgungGbzjnfjbexvat,naqjbexvaturvf"
1,V'yyjbexbavgvsabbarryfrunq
1,OvyyivfvgrqZnel
1,FhpunarzvaragfpubynenfQeYhpvyyrUrvajnfurer
1,TvytnzrfujvyyfrrxVfugne
0,Gurubfcvgnyjnfqbangrqgurobbxgb
1,uvforyvrsgungZnelxv˙rqOvyyvfzvfgnxra
1,"Vernquvzgursvtherf,ohgjuraVybbxrqhc,urjnftbar"
0,Zvpxrlgrnzrqjvgugurjbzrahc
1,Senaprfuvqgurcerfragforuvaqgurobbxf
1,Vqbabgybircrnahgohggre
1,SrjjevgrefzrrgnalcynljevtugfvaIvraan
1,UbjqblbhguvaxWbuaobhtugjung?
1,LbhpnaerylbaOra
0,Gurcubarpbzcnalovyyrq$10gbzr
0,Urqbrfpnayrnirurer
0,Gurphcrzcgvrqjvgujngre
0,"Gurzberrirelbarrng,gurzberWbuaxrrcfuvfovtzbhgufuhgnobhgvg,"
1,WbuaoryvrirfXvzabggbyrnirurer
1,Wbuatnirnobbxgbgurfghqrag
1,Nlnynfragonpxgurqvnzbaqarpxynpr
0,Guranhtuglpuvyqfcnaxrq
1,Wbuaybnqrqgurgehpxjvguoevpxf
0,UrvqvoryvrirfWbua'fqrfpevcgvbabsurefrys
1,Ncuebqvgrserrfnavznyf
1,OvyyfragncnpxntrYbaqba
1,WbuafcbxrvagvzngrylgbZnel
0,"Pyrneyl,WbuavzzrqvngryljvyycebonoylyrneaSerapucresrpgyl"
0,"Wbuayrsgng11naqng12,Ovyy"
1,VagurfhzzrejrnyjnlftbgbSenapr
1,Ubjoenirgurlzhfgoryvrirgunglbhner!
0,Vg'fcebonoyrvatrarenygungurhaqrefgnaqfjung'ftbvatba
1,Pnyivaunqorrarngvat
1,UrvqvguvaxfgungNaqlunfrngrafnyzbasyniberqpnaqlonef
0,FnzznlunirorraorvatvagreebtngvatolgurSOV
1,Gurbyqubhfrpbyyncfrq
1,Wbuajnagfgbfghqlyvathvfgvpfvaarneshgher
1,Gurverkcrpgngvbafjvyyorxrcghcjvgu
0,VyvxrZnelnaqfurqbrfyvxrZnelgbb
1,Fzvgujnfnaarnyvatgurevatf
1,Jrnerhfvatgurvegrnpuvatzngrevny
1,Wbuasrnefqbtf
1,Gurcnpxntrjrvturq10yo
0,Gurlnernsenvqcrbcyr
1,FgrircrygrqNaanjvgunpbeaf
1,GungTbyqfgrvanccbvagrqUrlqevpunaqgurvzcyvpngvbafgurerbssevtu-
1,Vtbgcubarqolnjbznasevraq
0,Bagurgnoyrwhzcrqnpng
0,WbuatnirOvyybsgurobbx
0,Wbuapnagbxvpxguronyy
0,Qbtfpunfr
1,Gurfvtajnearqhfntnvafgfxngvatbagurcbaq
0,Wbuafrrzfgborrn˛gbsbbyOra
1,Ncuvybfbcurevffbzrgvzrfjebat
1,Znelqenaxfbzrorrevaguroneasebz6gbavar
1,Vqba'gerzrzorejungVfnvqnyy?
1,FurpbbxrqZnggqvaare
1,Jurerunfurchggurpnxr?
1,VjraggbgurfgbernaqVobhtugfbzrjuvfxrl
1,Wbuagnyxrqgbnalobqljubpnzrhcgbuvznggurcnegl
1,Gurfgbarfznfurqgurphcncneg
1,Gurjngrezrygrqgbvpr
1,Juvpubqrqvqjuvpucbrgjevgr?
1,Gurernera'gznalyvathvfgvpffghqragfurer
1,Jurerqvqgurltbnyysbegurveubyvqnlf?
0,YrrfbyirqgurchmmyrubjXvzfbyirqvg
1,"Gurlpna'gqbvg,pnagurl?"
1,YbhvforttrqXngrgbyrnir
1,furvfgurzbgurebsWbua
1,GurljvyytvirzrnungjuvpuVxabjgungVjba'gyvxr
0,Zlzbeavatebhgvarsrngherffjvzserrfglyrffybjylsbebarubhe
0,Rirelr˙nlfur'fjevggranaqjuvpuV'irernqvfbagungcvyr
1,UraelPenjsbeqybirqSnaalohgSnaalybirqRqzhaq
1,Abbarpnasbetvirlbhgungpbzzrag
1,GurphcjnfoebxraolYbhvfr
0,"Abfghqrag,jubjrneffbpxf,vfnfjvatre"
1,Jrjnyxrqbhefryirfvagbnfgngrbsrkunhfgvba
1,Rirelfghqragunfgbpbzrhcjvguguerrnethzragfgungfubjgungfbzr
0,"NygubhtuOboznlabgornahg,znalcrbcyrunirpynvzrqnaqVguvaxfb"
1,NatrynpunenpgrevmrqFuryylnfnyvsrfnire
0,Gurfbpxfnerernqlsbelbhgbgelnaqgurfubrfba
1,"VaRatyvfu,gurznvaireonterrfjvgugururnqryrzragbsgurfhowrpg"
0,Qbhtpyrnerqnggurgnoyr
0,Qvqurgelriregbgnyxgbgurfghqrag?
0,FzvguraivrquvftbbqsbeghargbWbarf
1,Gunggurivfvgvatgrnzjbagurenprpbhyqfhecevfrgurz
1,Cevprdhbgrfbafryrpgrqpngrtbevrfjvyyorfragbhghcbaerdhrfg
0,GurlsnvyrqgbgryyzrjuvpuceboyrzV'yyornggurpbzcrgvgvbazber
1,WbuaguvaxfgungZnelyrsg
1,"Oebnqylfcrnxvat,gurcebwrpgjnffhppr˙shy"
1,Gurobkpbagnvafznalgbbyf
1,VgbyqQnavrygunggurrknzjnfpnapryyrq
1,Vobeebjrqnaqzlfvfgrefgbyrynetrfhzfbszbarlsebzguronax
1,Gurpnggevrfgborbhgbsguront
1,YvggyrqvqVxabjgungzbergebhoyrjnfwhfgnebhaqgurpbeare
0,GursnezsvanyylernpurqWbuansgrezhpuyvgvtngvba
0,VgjnfgbsvavfugurubzrjbexgungWbuagevrq
1,Jubqvqlbhurnenabengvbanobhg?
1,Uraelpyrnerqgurgnoyrbsqvfurf
1,Qblbhunirqelfbpxf?pynvz
1,Gurchcclybirqcrnahgohggrepbbxvrf
1,Jroryvrirgunggurqverpgbefjrercerfrag
1,Gurlerghearqgurobbxfnyygbgurvebjaref
0,Plaguvnzhapurqcrnpurf
0,Vcersresbegurtveygbjvyyjva
1,Vjba'gunirnalzbarl
0,Wbuavfcebhqrebsunivattbargunaabobqlrkcrpgrqzrgboryvrirur
1,Rnpubgure'fubhfrffrrzgbgurjbzragbortnevfu
0,Gurxvatonavfurqnggurtrarenysebzgurnezl
1,VfnjWbuabaFhaqnl
0,Naljbznapbagevohgrqgbgurshaq
0,GurznajubVtnirWbuaguvfcvpgherbsjnfonyq
1,"Lbhtrgnatevre,gurzberjrrng,qba'glbh"
1,WbuajnagfvggborpyrnegbOragunggurpvglcynafgbubabeuvz
1,Gurfrkhnyeribyhgvbaznxrffbzrcrbcyrhapbzsbegnoyr
1,Jurerqblbhthlfyvirng?
1,"V'qcynaarqgbunirsvavfurq,naqsvavfurqVunir"
0,Ovyyjnfovggragurqbt
1,Revxnznqrurezbgurenabzryrgnaqgurxvgpuranzr˙
1,Ntnzrzabanggrzcgrqgborunirjryy
1,Gurfprarfgbjuvpugurprafbefgbbxbowrpgvbaunqgbqbjvgugurzvkrq
1,Vfnjgurfghqragbsculfvpf
0,VabgvprqpnevagurqevirjnlynfgavtuglbhesevraqsebzObfgba
0,gurobggyrqenvarqguryvdhvqserr
0,Lbhpnaerylbagungurjvyyuryclbh
1,JrqebirUvtujnl5sebzFQgbFS
1,Qvqa'gFhrcn˙urerknz?
0,Wbuajvyyxvpxrqguronyy
0,Gurerneevirqguerrzranggurcnynpr
1,"Fnaqljvyyernqlbheercbegf,ohgUnebyqjvyyabg"
1,Nhqerlgvcgbrqgbgurqbbe
1,Crbcyrfryyvatgurvefgbpxfpnhfrqgurpenfubs1929
1,Gurwhqtrbssrerqncevmrgbgurjvaare
0,"Uvfrkcrpgngvbafybjre,guruvturegurfgnxrfner"
1,Yrrnfxrqzrubjsbaqbspubpbyngrfgurzbaxrlfner
1,Qbfbzrbslbheeryngvirfyvirarneol?
0,Naqlcebzvfrqhfgbtb
0,"Guruneqrevgenvaf,ubjzhpusnfgregungqblbheha?"
0,Znelqvqa'gfrrnyzbfgnalsybjre
1,Gurpbaivpgrfpncrqsebzgurcbyvpr
0,Ubjqblbhjbaqrejuvpuceboyrzgbfbyir?
0,Guronyyebyyrqguruvyy
0,Gurryringbeehzoyrqvgfrysgbgurtebhaq
0,V'ztynqgungVrirezrguvz
1,Gurernerfrirenycrbcyrfvpx
0,Urybbxffbzhpusbezvqnoyr
1,WvzjnfpubccvatybtfjuraZnetnergyrsgnaqjnffgvyyngvgjurafurtbg
1,JungqvqSenaxohlsbeWnar?
1,Zneloryvrirquvzgbunirybirqure
1,Vagurjbbqfyvirfnabyqjbzna
1,Gurercebzvfrfgbornfgbezgbavtug
0,Crgrevffbzrqvftehagyrqbyqcvtfvagubfrqvgpurf
1,Guebhtugurunyyrpubrqnybhqpel
0,Urobbx
1,Jrrkcrpggurqragvfggbrknzvarhf
1,Zlavrprpbhyqjevgrzryrggrefzbersnvgushyyl
1,Wbuafrrzfpregnvanobhgguronananf
1,Furgbbxncvpgherbsgurcubravk
0,Gurgnyxngvirnaqnohyylznaragrerq
0,BagungzrrgvatV'qyvxrgbfvgva
1,UnfOvyyrngrauvfghan?
0,Gurjvguzvyxpbssrrvfubg
1,Pelfgnyinfrfoernxrnfvyl
1,Gunggurqrsraqnagunqorraehqrjnffgbhgylqravrqoluvfynjlre
1,"Zneljba'gunirorrarngvatpnxr,ohgWbuajvyyunirorra"
1,OvyynyyrtrqgungEbtreunqrngragurpnxr
0,Jrrkcrpggurqragvfggbrknzvarbhefryirf
1,Gurengfenaguebhtugurznmr
1,Ovyyfnjuvz
1,Tvytnzrfuphggurfgrnxjvgunxavsr
0,vgvfgurgnyyznapbzvatsebzRatynaqgungZnelfnjgurgnyyznapbzvat
1,WbuaunqpnershyylfghqvrqEh˙vna
1,"Xvzjnfqnapvat,naqFnaqljnf,gbb"
1,OvyynaqXngulzneevrq
0,VgarirebppheerqgbUneirlorpnhfrurvfvafrafvgvirgbbgurecrbcyr'f
1,"Fnyylzvtugorcertanag,naqVxabjntveyjubqrsvavgrylvfcertanag"
1,Pnyivaunfrngrancrnahg
1,GungCyngbybirqNfgrefrrzrqgborxabjaolrirelbar
0,Vernqguerruvfobbxf
1,Ur'yyoevatzrnubgqbtvsurfrrfbar
0,Wbuasrqguronolevprhc
1,FhfnasbhaqrirelobbxfurunqorraybbxvatsbengObeqref
1,orrntregbyrnirgurzrrgvat
0,NatrynpunenpgrevmrqFuryylnyvsrfnire
1,Gurrttfnaqgurpernzzvkrqgbtrgure
1,Jubnerlbhtnjxvatng?
1,Gurpybjanzhfrqguryvggyrpuvyqera
1,Gurzhfvprpubrq
1,Rirelfghqragernqnalobbxbatvenssrfursbhaq
1,Urvqvuvgurefrysbagururnqjvgunmhppuvav
1,Fbzrbsgurjngresebzzrygrqfabjnyfbtbrfvagbgurtebhaqsbecynagf
0,WbuaznqrZnelpbbxvatXbernasbbq
1,Nafbaoryvrirqgurercbeg
1,Gurzbgurebsguroblnaqgurtveyvfneevivatfbba
1,GurfprarbsgurzbivrjnfvaPuvpntb
1,"Fnaqlgnhtuggurpuvyqeragurnycunorg,ohgbayltbgnfsnenfguryrggre"
1,"Uvz,gurlyrguvztblrfgreqnl"
1,Jrnyygubhtuguvzgborhaunccl
0,V'ztbvatgbpnyyfbzrobqljubvf
1,JvyylvfgnyyregunaOvyyolnfzhpunfrirelobqlfrrzfgbrkcrpgzrgb
0,Wbuavfjnagrqgbjva
1,Znetnergphgguroernq
1,Nyygurzrayvsgrqgurgnoyrgbtrgure
1,Wbuachggurobbxbagurgnoyr
1,UnivaternqFunxrfcrnerfngvfsvrqzr
1,Gurpuvpxrajnfrngra
1,Vznqrgurfrggyrzragbsgurznggrezlbowrpgvir
1,"Gurzberyboolvfgfjvarnaqqvaruvz,gurzberrirelfrangbevffhfprcgvoyr"
0,Uvzybirfuvz
0,UbjvagryyvtragqblbhjbaqrejurgureVpbafvqreWbua?
1,Crgrejvyyqrpvqrjuvpuobbxjrfubhyqerivrj
1,FurtrgfhcfrgvsVrkpyhqruresebznalguvat
1,GurcrefbajubWbuanfxrqsbeurycguvaxfurvfsbbyvfu
1,Jungunirlbhrngra?
1,Gbgenvauvfubefrjbhyqorqrfvenoyr
0,Qnivqpbafgehpgrqguroevpxfvagbnubhfr
1,Wbuaguvaxfgungzbfgqrcvpgvbafbsuvzfrysnerjebat
1,Qnatvirfgbpunevgl
1,Ovyytnirzr$40
0,Gurpnggunggurqbtgunggurengovgpunfrqqvrq
1,Vpbhyquniryvggyrxabjagungzbergebhoyrjnfwhfgnebhaqgurpbeare
0,Vyvsgrquvzhcgurobbxf
0,Furgevrqgbqbtb
1,Gurpbngbsgurcnagurevfqnexoynpx
1,Gurorreohooyrq
1,Bheenoovgnaqgurarvtuobe'fpngyvxrrnpubgure
0,"JuvyrQbpzvtugpynvzgungObounqernquvfobbx,urjba'ggurcncre"
1,Wbuagnyxrqgbrireljbzna
1,"Fnyylzvtugor,naqrirelbaroryvrirfFurvynqrsvavgrylvf,certanag"
1,"Nalfrangbefrrzfgborpbzrzberpbeehcg,vsurgnyxfgbzberyboolvfgf"
1,GuvftveyvagurerqpbngjvyychgncvpgherbsOvyybalbheqrfxnsgre
0,VerivrjrqWbr'fnggrzcggbsvaqUbyyljuvyrlbherivrjrqWbfé'fnggrzcg
0,GurlgevrqnyygbyvxrWbua
1,Gurfgernzjvaqfguebhtugurinyyrl
1,VjbaqrevajuvpucbpxrgvgjnfgungXvzunquvqqragurwrjryf
0,Gurfvatybirqcrnahgohggrepbbxvrf
1,Ovyygbyqzrfbzrguvatnjshy:gungvprjba'gfvax
0,Baguryvargurernerqelvatnybgbspybgurf
1,Gurpuvyqerapunfrqgurqbt
1,Ebaqrsvavgrylunfobhtugnqbt
0,Gurfbpxfnerernqlsbevggborcynaarqsbelbhgbchgba
1,Wbuayvxrqnalguvatgungjnfcynprqorsberuvz
1,Gurfghqragfnyyrawblrqgungfhzzre
1,OvyyyrsgjuraVoryvrirgurobzounqwhfgrkcybqrq
1,WbuaerfrzoyrfOvyy
1,Wbuaybbxrqhcgurzrnavatbs`punafba'
1,Wbuaunforraqevivatgurpne
1,Vqvqabghaqrefgnaq
1,Gurengqribherqgurpng
1,GurubefrxvpxrqCraalvagurfuva
0,Vgvfernqnoyrbsgurcncre
1,OrawnzvafnvqurjbhyqtvirgurpybnxgbYrrnaqtvirgurpybnxgbYrr
1,"Juralbhobbxfbzrguvatfhpunfnubgryebbz,lbhneenatrgbunirvg"
1,TnelnaqXrivaenagurzfryirfvagbrkunhfgvba
0,"Gurljragzr,enazr,fjnzzr,whzcrqzr,syrjzr,penjyrqzr,qnaprqzr,"
0,RyyrajnearqsbeUryragbpbzr
1,Gurcvnabxvpxrqnfghqrag
1,Enlsbhaqvgsehfgengvatgunguvfcbyvpvrfznqryvggyrvzcnpgbacbiregl
1,Urunfabgsvavfurq
1,Jrcrrerqguebhtugurfperra
1,Pngurevarqvqureubzrjbex
0,"Vgvfabgragverylboivbhfjurgure,ZnelyvfgrafgbgurTengrshyQrnq,"
0,Furjnfxv˙rquvz
0,Wraavrfzvyrqgurfnaqjvpu
1,VgfrrzfgungWbuavfubarfg
1,Gurlcenvfrqgurznfibyhagrref
1,Gurlznltebjnfzhpunffvksrrguvtu
1,Gurlqravrqgurpynvzgunggurlfubhyqercbegbaylgbhf
1,Wr˙vpnfcynfurqjngrengzr
1,GurjvgpucbvfbarqFabjJuvgr
1,Gurlcnvqnybgbsnggragvbagbgurznggre
1,"Vqvqa'g,nfOvyyunqgubhtug,tbgbgurfgber"
1,GbaloragZnel'fnez
0,Gurfrangbefgborpregnvagunggurcerfvqragvfgryyvatnyvr
0,Rirelguvatjnfcnvqgjvprsbe
1,Vfrnepurqsbegernfhervagurpnir
1,Tjrarkpunatrqgurqer˙sbeZnel
1,Guvfivbyvavfgbhtugbcynlfbangnfba
1,rnpubsgurtveyfyvxrfurefrys
0,V'irxabjazberbsnznagunaSenax
0,VgvferyhpgnaggungWrnayrsg
1,Qhglznqrgurzabgzv˙gurjrrxylzrrgvatf
1,Gurpevgvpfynhturqgurcynlbssgurfgntr
1,Ur'ffhpungnyyzna
1,Gbzvfvafvfgraggunggurqrsraqnagforgehgushy
1,Gurlhaqrefgnaqgunglbhjvyycersresbegurtveygbchgncvpgherba
1,Vgjnfa'gfhpunanjshycvpghernfvgsvefgfrrzrq
0,Vpna'gerzrzoreguranzrbsfbzrobqljubunqnalzvftvivatf
1,Jungpnagurpuvyqernq?
1,GurznajubVtnirWbuancvpgherbsjnfonyq
1,Gurlpnafvat
1,Vfunyytbqbjagbja
1,Gurbyqpnegonatrqntnvafggurarjpneg
1,Gurqbtonexrqnggurpng
1,"NygubhtuabbarryfroryvrirfgungFnyylvfvaabprag,Uneeloryvrirfvg"
1,Gurznaybirqcrnahgohggrepbbxvrf
1,Wnpxfcenlrqcnvagbagurjnyy
1,JungqvqlbhtrgnyysbeKznf?
1,Gurebobgxv˙rqvgfrys
1,Ncertanagjbznauvgntvey
0,"Urfrrzfgborpbzrzberpbeehcg,gurzberyboolvfgfrirelfrangbegnyxfgb"
1,Obgujvyyjrnepneangvbaf
1,Qbaansvkrqnfnaqjvpu
1,Rirelobqljubnggraqrqynfgjrrx'fuhtrenyylfvtarqgurcrgvgvba
0,GunglbhunirqbarvgernyyljryyvfjungVzrnag
1,Wbuaybbxrqhcgurvafvqrbsgurpuvzarl
1,Urvqvguvaxfgungcvpgherfbsurefrysnerornhgvshy
1,Gbzcynprqvghaqregurgnoyr
0,GurZbanYvfnfrrfrnfvyl
1,Gurobbxvfnfgbavfuvatylobevat
1,ArneFgenfobhetzloebgureyvirf
0,WbuavagvzngrylfcbxrgbZnel
1,Vjbaqrerqjubvgjnflbhfnj
0,Gungnerivrjpnzrbhglrfgreqnlvfpngnfgebcuvpbsguvfnegvpyr
0,GurercersreerqsbeFnaqlgbtrggurwbo
0,SerqtnirguronyyhaqreZbyyl
0,uvzoryvrsgungZnelxv˙rqOvyyvfzvfgnxra
1,GuvfobbxVrawblrq
1,Gurgerrqebccrqvgfsehvggbgurtebhaq
1,Vcebzvfrqgunggbzbeebjurjbhyqorgurer
0,Vnzunivatrngrafrnjrrq
1,Vqba'gxabjjurgureVfubhyqnterr
1,"NsgreUraelunqgbhpurqnfjbeq,Jrofgreqvqfb"
1,Fgnplpnzrqverpgylsebzyvathvfgvpfpyn˙
1,Nafbagevrqgbfuniruvzfrys
1,GuvfvfgurtbyqgungWbuachghaqregurongugho
0,Gurjevgrevfgungtrgflbhfbvaibyirq
0,$10jnfpbfgolguvfobbx
1,Vcebzvfrntbbqgvzrgbnyyjubpbzr
1,Zneljvyyneevirgbzbeebj
1,Vqvqa'grngnalvprpernzbenalpnxr
1,V'qcynaarqgbunirsvavfurqolabj
1,Zbavpnpbirerqguronoljvgunoynaxrg
1,JubxarjZvpxrljbhyqbireguebjubzrcyngrolgungzhpu?
0,Grqpevrqgbfyrrc
1,Urpbhyqabgunirorrajbexvat
1,GungWrnayrsgvfyvxryl
1,Gurgreevrefnintrqgurohetyne'fnaxyrf
0,Xneranfxrqjurersbeuvzgbchggurpunvef
1,VnfxrqjubqvqZrqrncbvfba
0,Gungfurybirquvznaqvgjnfcnvashyylrivqraggungurybirqnabgure
1,Yvaqngncrqgurynorygbgurpbire
1,Wbuaerzrzorerq
1,Nznaxvpxrqgungonyy
1,Gurgehpxfcernqfnygf
1,Treelorpnzrdhvgrpbafreingvir
1,Uneeltbggborzberbsgurpryroevgl
1,UrvforyvrirqolWbuagbunirorranggurtnzr
1,Voryvrirgunggurfhajnfbhg
0,Pbhyqlbhgheabssgursvernaqbaguryvtug?
1,Funebasnvagrq
1,Julqvqlbhrnggurpnxr?
0,Vfuncrqgurqbhtusebznyhzcvagbnybns
1,Gurzbaxrlfrrzfqrfcbaqrag
1,TrarFvzzbafjnfbevtvanyylanzrqUnvzTbyqoret
1,UnfUraevabgfghqvrqsbeuvfrknz?
1,Gurerzvtugornhavpbeavagurtneqra
1,JungqbrfWbuaguvaxZnelobhtug?
1,Gurfrpergnelgenafpevorqgurfcrrpuvagbgurerpbeq
1,"Eba'fyvxrylgborbagurJro,vfa'gur?"
1,Abobqlgbyqgurznalguvat
0,Voebxrgurgjvtnaqguroenapu
1,Vcerfragrqnfbyhgvbagbgurceboyrzlrfgreqnl
0,Unfabggurcbgvbajbexrq
1,Jubxv˙rqjub?
1,Barbsgurcrbcyrjnfqlvatbsguvefg
0,Ovyyjbhyqorrn˛sbesbelbhgbpungjvguvaZbfpbjgborpbzrrkcrafvir
0,Gurlznqruvzgbrkunhfgvba
1,"Znelfnatnfbat,ohgYrrarireqvq"
1,AbeznaYrzzvatwhzcrqbssgurpyvssnaqJvyyvnzYrzzvatqvqfbgbb
0,Gurlehzbegunguryrsggbja
1,"VafcvgrbsuvfqvfyvxrbsZefOraarg,ZeQ'NeplzneevrqRyvmnorgu"
1,GungVoryvrirqgunggurfhajnfbhgvfboivbhf
1,VunqubcrqgungvgjnfgehrsbeznallrnefgungEbfnYhkrzohetunq
1,Ovyyebyyrqbhgbsgurebbz
1,VnfxrqNafbavsurjnfunccl
1,Jvgujungqvqguronolrnggursbbq?
1,Abbarrkcrpgrquvzgbgbjva
1,Biregursbeggurersyhggrerqnynetrsynt
1,Znelqvqa'gcvpxnalbsgursybjref
1,NznaqnqebircnpxntrfgbArjLbex
1,JungVoryvrirgungurjnfjrnevatvfguvfung
1,VjnagWrna
0,Wbuaxrcgoruvaqgurpbhagre
1,Vzvkrqgurrttfnaqpernz
1,"Nygubhtuurybirfznefuznyybjf,Wbuavfabgnovtsnabspubpbyngr"
1,"Lbhznlcvpxnalsybjre,ohgyrnirnsrjsbeZnel"
0,Juvpuynathntrqblbhjnaggbuverfbzrbarjubfcrnxf?
0,JuvpucvpghervfNaatbvatgbfraqgburegrnpurebsPunveznaZnbnf
1,Wbuaqvqa'gfrrnalguvat
1,PnezrabognvarqnfcnercnegsebzQvnan
1,Rirelr˙nljuvpufur'fjevggranaqgungV'irernqvfbagungcvyr
1,Ybhvfroebxrgurphc
0,Vunaqrqguronyy
0,Gurbyqqbtqvrqunysjnl
1,Wbuaebyyrqguronyyqbjaguruvyycresrpgyl
1,VabgvprqWbua'frkpr˙virnccerpvngvbabsuvzfrys
0,Jrjrertynqjunggbqb
0,Wbuaoryvrirfgbunirfyrcg
1,Vgjvyyenvagbzbeebj
1,JrgbyqGbzgungurfubhyqpbafhygnanppbhagnag
1,Flyivnfdhvezrq
1,"Gurpnaqvqngrjnfqbttrqolpunetrfbsvasvqryvglnaqnibvqvatgurqensg,"
1,Guvfnepufhccbegfgurjrvtugbsgurgbjre
1,GurqragvfgjnforyvrirqgbunirrknzvarqCng
1,"V'ztbvatbhg,jureriregunguheevpnarzvtugor"
1,"Vagurobbx,urgnyxfnobhguvfhcfnaqqbjafngfpubby"
0,"GurljnaggbuverfbzrbarjubfcrnxfnOnyxnaynathntr,ohgVqba'gxabj"
1,Gurcbyvprznazrgfrirenylbhatfghqragfvagurcnexynfgavtug
1,Plaguvnavooyrqnggurpneebg
1,Serqzhfgobguunirorrafvatvatfbatfnaqunirorraqevaxvatorre
0,JungqvqOvyypbbxfhccrenaqjnfu?
0,JubqbrfCuvarnfxabjntveyjubvfwrnybhfbs?
0,Jrehzzntrqvzcbegnagqbphzragfvagurqenjre
1,Wbuaunforragnxragbguryvoenel
1,Vjnyx
1,GungVfubhyqrincbengrvfzlsbaqrfgqernz
1,Gurerrkvfgsrjfbyhgvbafjuvpunerpbfg-rssrpgvir
0,Puevffnvqgunguvzfrysjnfnatel
1,Znelvfgnyyregunafvksrrg
0,Furlryyrqubnefr
1,GurobbxpbfgWbua$10
1,FhfnaartnirgurzvavinagbTrbetr
